location,datetime,SF6 [ppm]
center,2021-05-11T19:20:31Z,32.5052853629463
near_door,2021-05-11T19:21:21Z,32.5596505944168
near_window,2021-05-11T19:22:11Z,32.4624532928937
center,2021-05-11T19:22:56Z,32.5234071067698
near_door,2021-05-11T19:23:46Z,32.5316447201017
near_window,2021-05-11T19:24:41Z,32.4673953581395
center,2021-05-11T19:25:26Z,32.4640998100534
near_door,2021-05-11T19:26:11Z,32.3866707695135
near_window,2021-05-11T19:27:01Z,32.3998504480912
center,2021-05-11T19:27:46Z,32.5118764591184
near_door,2021-05-11T19:28:36Z,32.3290125037235
near_window,2021-05-11T19:29:36Z,32.3866707695135
center,2021-05-11T19:30:21Z,32.3372476032888
near_door,2021-05-11T19:31:11Z,32.3652559913706
center,2021-05-12T09:20:05Z,24.8315928462994
near_door,2021-05-12T09:21:08Z,24.8134711024759
near_window,2021-05-12T09:21:56Z,24.7228648971249
center,2021-05-12T09:22:41Z,24.7821696800747
near_door,2021-05-12T09:23:26Z,24.6404937913393
near_window,2021-05-12T09:24:11Z,24.572948881291
center,2021-05-12T09:24:56Z,24.6404937913393
near_door,2021-05-12T09:25:41Z,24.5531781065411
near_window,2021-05-12T09:26:26Z,24.3736096992323
center,2021-05-12T09:52:48Z,1.48969786931488
near_door,2021-05-12T09:53:51Z,1.21204142297943
near_window,2021-05-12T09:54:38Z,1.12711680160243
center,2021-05-12T09:55:23Z,1.09001682652255
near_door,2021-05-12T09:56:08Z,1.0225054595481
near_window,2021-05-12T09:56:53Z,0.955702503439418
center,2021-05-12T09:57:43Z,0.9433797836258
near_door,2021-05-12T09:58:38Z,0.850152190983846
near_window,2021-05-12T09:59:23Z,0.831305696811304
center,2021-05-12T10:00:08Z,0.982357778063379
near_door,2021-05-12T10:00:53Z,0.771767840559456
near_window,2021-05-12T10:01:38Z,0.733317030122777
center,2021-05-12T10:02:23Z,0.95018368585646
near_door,2021-05-12T10:03:08Z,0.683597789319073
near_window,2021-05-12T10:03:53Z,0.695179183634778
center,2021-05-12T10:04:38Z,0.654949137014463
near_door,2021-05-12T10:05:23Z,0.604883978352323
near_window,2021-05-12T10:06:08Z,0.603022377033097
center,2021-05-12T10:06:53Z,0.754832358931973
near_door,2021-05-12T10:07:43Z,0.573022850094083
near_window,2021-05-12T10:08:48Z,0.53865761747037
center,2021-05-12T10:09:33Z,0.55241357705398
near_door,2021-05-12T10:10:18Z,0.514341677663099
near_window,2021-05-12T10:11:03Z,0.531194794154992
center,2021-05-12T10:11:48Z,0.491771980852103
near_door,2021-05-12T10:12:33Z,0.471475750315887
near_window,2021-05-12T10:13:18Z,0.484753976402035
center,2021-05-12T10:14:03Z,0.755030003835305
near_door,2021-05-12T10:14:48Z,0.428016731148262
near_window,2021-05-12T10:15:33Z,0.445957169551712
center,2021-05-12T10:16:18Z,0.607569270305052
near_door,2021-05-12T10:17:03Z,0.403816110386337
near_window,2021-05-12T10:17:48Z,0.428560372465239
center,2021-05-12T10:18:48Z,0.502068369075314
near_door,2021-05-12T10:19:33Z,0.379302486398129
near_window,2021-05-12T10:20:23Z,0.366007763718302
center,2021-05-12T10:21:08Z,0.382201919847872
near_door,2021-05-12T10:21:53Z,0.345151395271429
near_window,2021-05-12T10:22:38Z,0.330703521415739
center,2021-05-12T10:23:23Z,0.387160678075381
near_door,2021-05-12T10:24:08Z,0.331313070552229
near_window,2021-05-12T10:24:58Z,0.308595120424932
center,2021-05-12T10:25:38Z,0.807829944231216
near_door,2021-05-12T10:26:23Z,0.291824349429827
near_window,2021-05-12T10:27:13Z,0.306782949970341
center,2021-05-12T10:27:58Z,0.311873484559273
near_door,2021-05-12T10:28:58Z,0.290045132884992
near_window,2021-05-12T10:29:43Z,0.276635130437422
center,2021-05-12T10:30:28Z,0.353174356497465
near_door,2021-05-12T10:31:13Z,0.266734110576084
near_window,2021-05-12T10:32:03Z,0.288990784521994
center,2021-05-12T10:32:48Z,0.253851272490611
near_door,2021-05-12T10:33:34Z,0.256520107127264
near_window,2021-05-12T10:34:18Z,0.254922097808488
center,2021-05-12T10:35:03Z,0.73684250930269
near_door,2021-05-12T10:35:48Z,0.243884364448562
near_window,2021-05-12T10:36:33Z,0.240260043178181
center,2021-05-12T10:37:18Z,0.467373636631638
near_door,2021-05-12T10:38:23Z,0.229370582773358
near_window,2021-05-12T10:39:13Z,0.219354263505475
center,2021-05-12T10:39:58Z,0.249073741127962
near_door,2021-05-12T10:40:43Z,0.206471405781201
near_window,2021-05-12T10:41:28Z,0.220062654732434
center,2021-05-12T10:42:18Z,0.239914086042141
near_door,2021-05-12T10:43:03Z,0.203637840873368
near_window,2021-05-12T10:43:48Z,0.212303285506848
center,2021-05-12T10:44:33Z,0.897334334234716
near_door,2021-05-12T10:45:23Z,0.203044768691757
near_window,2021-05-12T10:46:08Z,0.198382576013256
center,2021-05-12T10:46:53Z,0.236322699042715
near_door,2021-05-12T10:47:38Z,0.188712194242611
near_window,2021-05-12T10:48:38Z,0.183885251654129
center,2021-05-12T10:49:23Z,0.294031907885093
near_door,2021-05-12T10:50:08Z,0.165285852888356
near_window,2021-05-12T10:50:53Z,0.170639979477738
center,2021-05-12T10:51:43Z,0.225235554456956
near_door,2021-05-12T10:52:28Z,0.183242768246684
near_window,2021-05-12T10:53:13Z,0.168020575705721
center,2021-05-12T10:53:58Z,0.171364847659575
near_door,2021-05-12T10:54:43Z,0.161397949436926
near_window,2021-05-12T10:55:28Z,0.164221626207952
center,2021-05-12T10:56:13Z,0.243027719905302
near_door,2021-05-12T10:57:03Z,0.145101642078751
near_window,2021-05-12T10:57:48Z,0.158893864710255
center,2021-05-12T10:58:48Z,0.135874429514048
near_door,2021-05-12T10:59:33Z,0.139576186580717
near_window,2021-05-12T11:00:19Z,0.156004280119716
center,2021-05-12T11:01:03Z,0.141885876625786
near_door,2021-05-12T11:01:58Z,0.127915736267559
near_window,2021-05-12T11:02:43Z,0.136516932560295
center,2021-05-12T11:03:28Z,0.139269772172505
near_door,2021-05-12T11:04:13Z,0.133133127698014
near_window,2021-05-12T11:05:03Z,0.125681832359409
center,2021-05-12T11:05:48Z,0.136095189287335
near_door,2021-05-12T11:06:33Z,0.122994890747312
near_window,2021-05-12T11:07:18Z,0.133507089765706
center,2021-05-12T11:08:23Z,0.128037644130977
near_door,2021-05-12T11:09:08Z,0.127421506176416
near_window,2021-05-12T11:09:53Z,0.126762545814093
center,2021-05-12T11:10:38Z,0.120635779657008
near_door,2021-05-12T11:11:28Z,0.118660518771204
near_window,2021-05-12T11:12:13Z,0.12717769044958
center,2021-05-12T11:16:23Z,0.120339243566202
near_door,2021-05-12T11:17:26Z,0.112650721318834
near_window,2021-05-12T11:18:23Z,0.108467921616565
center,2021-05-12T11:19:08Z,0.11847601222641
near_door,2021-05-12T11:19:53Z,0.108209278594219
near_window,2021-05-12T11:20:38Z,0.100331300823952
center,2021-05-12T11:21:23Z,0.109044516843298
near_door,2021-05-12T11:22:08Z,0.0951501626219908
near_window,2021-05-12T11:22:53Z,0.092881655144716
center,2021-05-12T11:23:38Z,0.108441556524879
near_door,2021-05-12T11:24:23Z,0.0952078221446641
near_window,2021-05-12T11:25:23Z,0.0986146829604939
center,2021-05-12T11:26:08Z,0.121856517769955
near_door,2021-05-12T11:26:53Z,0.0909986573507099
near_window,2021-05-12T11:27:38Z,0.0910233629636265
center,2021-05-12T11:34:18Z,0.12943466013068
near_door,2021-05-12T11:35:20Z,0.130207299698383
near_window,2021-05-12T11:36:08Z,0.130118345744722
center,2021-05-12T11:36:53Z,0.15023995787295
near_door,2021-05-12T11:37:38Z,0.151083434599469
near_window,2021-05-12T11:38:43Z,0.158033911028858
center,2021-05-12T11:39:28Z,0.161986072640434
near_door,2021-05-12T11:40:18Z,0.158732414119009
near_window,2021-05-12T11:41:03Z,0.18726247751774
center,2021-05-12T11:41:53Z,0.200062950467623
near_door,2021-05-12T11:42:38Z,0.185269099837091
near_window,2021-05-12T11:43:23Z,0.192303581242037
center,2021-05-12T11:44:08Z,0.203983798009408
near_door,2021-05-12T11:44:53Z,0.20189157823829
near_window,2021-05-12T11:45:38Z,0.196043241196567
center,2021-05-12T11:46:33Z,0.219716677957592
near_door,2021-05-12T11:47:18Z,0.212846946462627
near_window,2021-05-12T11:48:03Z,0.229255263728012
center,2021-05-12T11:49:03Z,0.215746399551171
near_door,2021-05-12T11:49:48Z,0.233522088044639
near_window,2021-05-12T11:50:33Z,0.23688281731457
center,2021-05-12T11:51:18Z,0.544637750512319
near_door,2021-05-12T11:52:08Z,0.248480668946351
near_window,2021-05-12T11:52:53Z,45.302459151203
center,2021-05-12T11:53:43Z,30.8479791167408
near_door,2021-05-12T11:54:33Z,30.9550605487556
near_window,2021-05-12T11:55:18Z,30.7244224580623
center,2021-05-12T11:56:08Z,30.7458397499719
near_door,2021-05-12T11:56:58Z,30.7787876895329
near_window,2021-05-12T11:57:43Z,30.6025123165435
center,2021-05-12T11:58:43Z,30.6387558041905
near_door,2021-05-12T11:59:28Z,30.6354627698711
near_window,2021-05-12T12:00:13Z,30.5432050198271
center,2021-05-12T12:00:58Z,30.5432050198271
near_door,2021-05-12T12:01:43Z,30.5184946935981
near_window,2021-05-12T12:02:28Z,30.352105964867
center,2021-05-12T12:03:13Z,30.3982335830056
near_door,2021-05-12T12:03:58Z,30.3652856434447
near_window,2021-05-12T12:04:43Z,30.2417289847662
center,2021-05-12T12:05:28Z,30.1675929785457
near_door,2021-05-12T12:06:13Z,30.1972478837872
near_window,2021-05-12T12:06:58Z,30.141236135157
center,2021-05-12T12:07:43Z,30.1148767780015
near_door,2021-05-12T12:08:48Z,30.1115812299154
near_window,2021-05-12T12:09:38Z,29.9567231488357
center,2021-05-12T12:10:23Z,29.9451925011844
near_door,2021-05-12T12:11:08Z,30.0044997979007
near_window,2021-05-12T12:11:53Z,29.9451925011844
center,2021-05-12T12:12:38Z,29.8545837820668
near_door,2021-05-12T12:13:23Z,29.852937264907
near_window,2021-05-12T12:14:08Z,29.7293806062285
center,2021-05-12T12:14:53Z,29.6519515656886
near_door,2021-05-12T12:15:38Z,29.6618356961802
near_window,2021-05-12T12:16:24Z,29.5465166508336
center,2021-05-12T12:17:14Z,29.6025283994639
near_door,2021-05-12T12:17:59Z,29.5629893637308
near_window,2021-05-12T12:19:04Z,29.4526123836299
center,2021-05-12T12:19:49Z,29.3998961830857
near_door,2021-05-12T12:20:39Z,29.4015427002455
near_window,2021-05-12T12:21:24Z,29.2302093925019
center,2021-05-12T12:22:09Z,29.3043453987223
near_door,2021-05-12T12:22:59Z,29.3521195340207
near_window,2021-05-12T12:23:49Z,29.2285628753422
center,2021-05-12T12:24:39Z,29.2038525491131
near_door,2021-05-12T12:25:24Z,29.1626669962203
near_window,2021-05-12T12:26:09Z,29.0489944680334
center,2021-05-12T12:26:54Z,29.0374613066154
near_door,2021-05-12T12:27:39Z,28.9798030408254
near_window,2021-05-12T12:28:39Z,29.0160465284724
center,2021-05-12T12:29:24Z,28.8908408388675
near_door,2021-05-12T12:30:09Z,28.8809567083759
near_window,2021-05-12T12:30:54Z,28.8232984425859
center,2021-05-12T12:31:39Z,28.7606955977835
near_door,2021-05-12T12:32:29Z,28.8084697330818
near_window,2021-05-12T12:33:19Z,28.7293941753822
center,2021-05-12T12:34:09Z,28.6832665572436
near_door,2021-05-12T12:34:54Z,28.5910113209663
near_window,2021-05-12T12:35:44Z,28.5761851252289
center,2021-05-12T12:36:29Z,28.498756084689
near_door,2021-05-12T12:37:19Z,28.5745360943025
near_window,2021-05-12T12:38:24Z,28.4345067227268
center,2021-05-12T12:39:09Z,28.3850835565021
near_door,2021-05-12T12:40:04Z,28.4443908532184
near_window,2021-05-12T12:40:49Z,28.2747065764012
center,2021-05-12T12:41:39Z,28.2532892844916
near_door,2021-05-12T12:42:29Z,28.3356603902773
near_window,2021-05-12T12:43:14Z,28.2417561230736
center,2021-05-12T12:44:04Z,28.2862372240526
near_door,2021-05-12T12:44:49Z,28.2104572144391
near_window,2021-05-12T12:45:34Z,28.1000802343382
center,2021-05-12T12:46:19Z,28.021002162872
near_door,2021-05-12T12:47:09Z,28.0605411986051
near_window,2021-05-12T12:47:59Z,27.9699324794875
center,2021-05-12T12:48:59Z,27.9336889918405
near_door,2021-05-12T12:49:44Z,27.9007410522795
near_window,2021-05-12T12:50:34Z,27.8447293036493
center,2021-05-12T12:51:19Z,27.8661440817922
near_door,2021-05-12T12:52:04Z,27.8216654945799
near_window,2021-05-12T12:52:49Z,27.7508250364456
center,2021-05-12T12:53:34Z,27.7392943887942
near_door,2021-05-12T12:54:19Z,27.7046974183069
near_window,2021-05-12T12:55:04Z,27.6338594739392
center,2021-05-12T12:55:49Z,27.59102489012
near_door,2021-05-12T12:56:34Z,27.6701029615863
near_window,2021-05-12T12:57:19Z,27.5794942424687
center,2021-05-12T12:58:04Z,27.4888855233511
near_door,2021-05-12T12:59:09Z,27.5448972719814
near_window,2021-05-12T12:59:54Z,27.4839434581053
center,2021-05-12T13:00:39Z,27.4065144175654
near_door,2021-05-12T13:01:24Z,27.4460534532985
near_window,2021-05-12T13:02:09Z,27.3076680851159
center,2021-05-12T13:02:54Z,27.4444044223721
near_door,2021-05-12T13:03:44Z,27.3603867994267
near_window,2021-05-12T13:04:39Z,27.2533028536453
center,2021-05-12T13:05:24Z,27.2648360150633
near_door,2021-05-12T13:06:09Z,27.2401256888343
near_window,2021-05-12T13:06:59Z,27.2022331702609
center,2021-05-12T13:07:44Z,27.1017403206517
near_door,2021-05-12T13:08:49Z,27.161047617368
near_window,2021-05-12T13:09:39Z,27.0687923810907
center,2021-05-12T13:10:29Z,27.1066823858975
near_door,2021-05-12T13:11:19Z,26.9963054057967
near_window,2021-05-12T13:12:04Z,27.0292558591243
center,2021-05-12T13:12:49Z,26.925467461429
near_door,2021-05-12T13:13:34Z,26.8842819085361
near_window,2021-05-12T13:14:19Z,26.8200325465739
center,2021-05-12T13:15:04Z,26.8760442952042
near_door,2021-05-12T13:15:49Z,26.7920266722588
near_window,2021-05-12T13:16:34Z,26.7607252498576
center,2021-05-12T13:17:19Z,26.7261282793703
near_door,2021-05-12T13:18:19Z,26.7689628631895
near_window,2021-05-12T13:19:09Z,26.6717630478997
center,2021-05-12T13:19:54Z,26.6322265259332
near_door,2021-05-12T13:20:39Z,26.6635279483345
near_window,2021-05-12T13:21:24Z,26.5416178068156
center,2021-05-12T13:22:09Z,26.5300846453977
near_door,2021-05-12T13:22:54Z,26.5086698672547
near_window,2021-05-12T13:23:39Z,26.4806639929396
center,2021-05-12T13:24:29Z,26.4197076652968
near_door,2021-05-12T13:25:19Z,26.4230032133829
near_window,2021-05-12T13:26:04Z,26.3735800471582
center,2021-05-12T13:26:49Z,26.3752290780846
near_door,2021-05-12T13:27:34Z,26.3488697209291
near_window,2021-05-12T13:28:34Z,26.2829713280406
center,2021-05-12T13:29:19Z,26.2796782937212
near_door,2021-05-12T13:30:04Z,26.3010930718641
near_window,2021-05-12T13:30:49Z,26.2121333836729
center,2021-05-12T13:31:34Z,26.1989537050952
near_door,2021-05-12T13:32:19Z,26.2302551274964
near_window,2021-05-12T13:33:04Z,26.1165825993095
center,2021-05-12T13:33:49Z,26.1132870512234
near_door,2021-05-12T13:34:34Z,26.0704549811708
near_window,2021-05-12T13:35:19Z,25.9979680058768
center,2021-05-12T13:36:04Z,26.0589218197528
near_door,2021-05-12T13:36:54Z,25.9798462620532
near_window,2021-05-12T13:37:39Z,25.9946724577907
center,2021-05-12T13:38:44Z,26.0062056192087
near_door,2021-05-12T13:39:29Z,26.0276229111183
near_window,2021-05-12T13:40:14Z,25.9040662524397
center,2021-05-12T13:40:59Z,25.9040662524397
near_door,2021-05-12T13:41:44Z,25.9254810305827
near_window,2021-05-12T13:42:34Z,25.818399598568
center,2021-05-12T13:43:24Z,25.879353412444
near_door,2021-05-12T13:44:14Z,25.8645272167066
near_window,2021-05-12T13:44:59Z,25.8282837290596
center,2021-05-12T13:45:44Z,25.7788605628348
near_door,2021-05-12T13:46:34Z,25.7590923018516
near_window,2021-05-12T13:47:19Z,25.7129646837129
center,2021-05-12T13:48:19Z,25.7772140456751
near_door,2021-05-12T13:49:04Z,25.7212022970448
near_window,2021-05-12T13:49:49Z,25.6651880346479
center,2021-05-12T13:50:34Z,25.8744113471982
near_door,2021-05-12T13:51:19Z,25.6635415174882
near_window,2021-05-12T13:52:09Z,25.6256515126814
center,2021-05-12T13:52:59Z,25.7343819756225
near_door,2021-05-12T13:53:49Z,25.6355356431731
near_window,2021-05-12T13:54:34Z,25.5103324673348
center,2021-05-12T13:55:19Z,25.5564600854735
near_door,2021-05-12T13:56:09Z,25.5844659597886
near_window,2021-05-12T13:56:54Z,25.5070369192487
center,2021-05-12T14:40:20Z,2.83768465716118
near_door,2021-05-12T14:41:22Z,2.44065579530141
near_window,2021-05-12T14:42:10Z,2.36685129205873
center,2021-05-12T15:04:10Z,1.41058868998626
near_door,2021-05-12T15:05:12Z,1.32259994416594
near_window,2021-05-12T15:06:00Z,1.30070566503335
center,2021-05-12T15:06:45Z,1.27637326791
near_door,2021-05-12T15:07:30Z,1.24469328796141
near_window,2021-05-12T15:08:40Z,1.21579754025003
center,2021-05-12T15:41:24Z,0.589645328495283
near_door,2021-05-12T15:42:27Z,0.577339065997742
near_window,2021-05-12T15:43:14Z,0.568673641003064
center,2021-05-12T15:43:59Z,0.560617765144876
near_door,2021-05-12T15:44:44Z,0.54048626487984
near_window,2021-05-12T15:45:29Z,0.544736612241589
center,2021-05-12T15:46:14Z,0.528262367517888
near_door,2021-05-12T15:46:59Z,0.519514577387621
near_window,2021-05-12T15:47:44Z,0.520750132976677
center,2021-05-12T15:48:44Z,0.513501490435915
near_door,2021-05-12T15:49:29Z,0.499663126439111
near_window,2021-05-12T15:50:14Z,0.485231709899497
center,2021-05-12T15:50:59Z,0.47404572322327
near_door,2021-05-12T15:51:44Z,0.471887575993837
near_window,2021-05-12T15:52:29Z,0.465067255724705
center,2021-05-12T15:53:14Z,0.450504062823668
near_door,2021-05-12T15:53:59Z,0.451558391547864
near_window,2021-05-12T15:54:44Z,0.451805526232238
center,2021-05-12T15:55:29Z,0.438379027190987
near_door,2021-05-12T15:56:14Z,0.429268783330999
near_window,2021-05-12T15:57:00Z,0.43816484641637
center,2021-05-12T15:57:44Z,0.410636430655469
near_door,2021-05-12T15:58:44Z,0.415035050972322
near_window,2021-05-12T15:59:29Z,0.418132207880605
center,2021-05-12T16:00:14Z,0.404623343703764
near_door,2021-05-12T16:00:59Z,0.39340440311778
near_window,2021-05-12T16:01:44Z,0.39193820943803
center,2021-05-12T16:02:29Z,0.395348369572596
near_door,2021-05-12T16:03:14Z,0.387490138617741
near_window,2021-05-12T16:03:59Z,0.47473763749535
center,2021-05-12T16:04:44Z,16.3895436704453
near_door,2021-05-12T16:05:34Z,36.8149422209576
near_window,2021-05-12T16:06:19Z,36.7935249290479
center,2021-05-12T16:07:04Z,33.6469501962946
near_door,2021-05-12T16:07:49Z,32.5975405992236
near_window,2021-05-12T16:08:54Z,31.8413744514149
center,2021-05-12T16:09:39Z,29.4575544488757
near_door,2021-05-12T16:10:24Z,29.0654671809305
near_window,2021-05-12T16:11:09Z,28.628901325773
center,2021-05-12T16:11:54Z,27.5135958495801
near_door,2021-05-12T16:12:39Z,26.6272844606874
near_window,2021-05-12T16:13:29Z,26.0243273630322
center,2021-05-12T16:14:14Z,24.9535029878182
near_door,2021-05-12T16:14:59Z,23.7442957581883
near_window,2021-05-12T16:15:44Z,23.8167827334824
center,2021-05-12T16:16:34Z,22.4988450409113
near_door,2021-05-12T16:17:19Z,22.2665579192917
near_window,2021-05-12T16:18:19Z,21.5499282934495
center,2021-05-12T16:19:04Z,20.8151781806672
near_door,2021-05-12T16:19:49Z,20.1067874250402
near_window,2021-05-12T16:20:34Z,19.8267249112389
center,2021-05-12T16:21:19Z,18.9404122654629
near_door,2021-05-12T16:22:04Z,18.3835827859463
near_window,2021-05-12T16:22:49Z,18.2073086698402
center,2021-05-12T16:23:34Z,17.5911731504906
near_door,2021-05-12T16:24:19Z,17.1628436517817
near_window,2021-05-12T16:25:04Z,16.7625200273879
center,2021-05-12T16:25:49Z,16.0778516876942
near_door,2021-05-12T16:26:34Z,15.6903771815628
near_window,2021-05-12T16:27:19Z,15.3468898212625
center,2021-05-12T16:28:19Z,14.5637057094345
near_door,2021-05-12T16:29:04Z,14.2856202731082
near_window,2021-05-12T16:29:49Z,14.0044064541784
center,2021-05-12T16:30:34Z,13.4999651286573
near_door,2021-05-12T16:31:24Z,13.1839896875242
near_window,2021-05-12T16:32:09Z,12.8062359170519
center,2021-05-12T16:32:54Z,12.2512188632943
near_door,2021-05-12T16:33:39Z,12.0413382007634
near_window,2021-05-12T16:34:24Z,11.8528723163755
center,2021-05-12T16:35:09Z,11.3400299826899
near_door,2021-05-12T16:35:54Z,11.0481075178053
near_window,2021-05-12T16:36:39Z,10.9224091299358
center,2021-05-12T16:37:24Z,10.5659067427737
near_door,2021-05-12T16:38:29Z,10.092602187938
near_window,2021-05-12T16:39:14Z,9.90067736063131
center,2021-05-12T16:39:59Z,9.52951342944779
near_door,2021-05-12T16:40:44Z,9.32902168537729
near_window,2021-05-12T16:41:29Z,9.15455999503026
center,2021-05-12T16:42:14Z,8.87960545507403
near_door,2021-05-12T16:42:59Z,8.64534188442106
near_window,2021-05-12T16:43:44Z,8.37796509404951
center,2021-05-12T16:44:29Z,8.25704411970985
near_door,2021-05-12T16:45:14Z,7.95688404149333
near_window,2021-05-12T16:45:59Z,7.83744618948075
center,2021-05-12T16:46:44Z,7.59148606257715
near_door,2021-05-12T16:47:29Z,7.30384579919112
near_window,2021-05-12T16:48:29Z,7.20598926236245
center,2021-05-12T16:49:14Z,6.76415015320221
near_door,2021-05-12T16:49:59Z,6.83251832183033
near_window,2021-05-12T16:50:44Z,6.71209193108026
center,2021-05-12T16:51:29Z,6.39018588596384
near_door,2021-05-12T16:52:14Z,6.29908321169834
near_window,2021-05-12T16:52:59Z,6.22412520378136
center,2021-05-12T16:53:44Z,5.95411272907094
near_door,2021-05-12T16:54:29Z,5.81622382980289
near_window,2021-05-12T16:55:14Z,5.74867954819629
center,2021-05-12T16:55:59Z,5.54670531024038
near_door,2021-05-12T16:56:44Z,5.44094109195342
near_window,2021-05-12T16:57:29Z,5.35049765299347
center,2021-05-12T16:58:29Z,5.12595387533698
near_door,2021-05-12T16:59:14Z,5.00009083575151
near_window,2021-05-12T16:59:59Z,4.94094850497195
center,2021-05-12T17:00:44Z,4.7223356455196
near_door,2021-05-12T17:01:29Z,4.64490660497972
near_window,2021-05-12T17:02:14Z,4.60059109837925
center,2021-05-12T17:02:59Z,4.45479420343208
near_door,2021-05-12T17:03:44Z,4.37258774936236
near_window,2021-05-12T17:04:29Z,4.28692172393224
center,2021-05-12T17:05:14Z,4.22448447350826
near_door,2021-05-12T17:06:04Z,4.07077989710279
near_window,2021-05-12T17:06:49Z,4.00488307531841
center,2021-05-12T17:07:34Z,3.90389627056128
near_door,2021-05-12T17:08:39Z,3.76633636050435
near_window,2021-05-12T17:09:24Z,3.7192202036282
center,2021-05-12T17:10:09Z,3.55052415132767
near_door,2021-05-12T17:10:54Z,3.50192518634528
near_window,2021-05-12T17:11:44Z,3.44937238063375
center,2021-05-12T17:12:29Z,3.33602978432044
near_door,2021-05-12T17:13:14Z,3.26156635999304
near_window,2021-05-12T17:13:59Z,3.19468099947116
center,2021-05-12T17:14:44Z,3.08397408749673
near_door,2021-05-12T17:15:29Z,3.03488116736642
near_window,2021-05-12T17:16:14Z,2.98941215609166
center,2021-05-12T17:16:59Z,2.91956149357812
near_door,2021-05-12T17:17:44Z,2.83438973751675
near_window,2021-05-12T17:18:44Z,2.78150762837327
center,2021-05-12T17:19:34Z,2.70506712657089
near_door,2021-05-12T17:20:19Z,2.63472219468861
near_window,2021-05-12T17:21:04Z,2.60869292651721
center,2021-05-12T17:21:49Z,2.53983064563076
near_door,2021-05-12T17:22:34Z,2.46882679266376
near_window,2021-05-12T17:23:19Z,2.44115006467015
center,2021-05-12T17:24:04Z,2.36734556142748
near_door,2021-05-12T17:24:49Z,2.31924086581383
near_window,2021-05-12T17:25:34Z,2.29172894664661
center,2021-05-12T17:26:24Z,2.21512379312825
near_door,2021-05-12T17:27:09Z,2.17278504978194
near_window,2021-05-12T17:27:54Z,2.15186281279316
center,2021-05-12T17:28:54Z,2.06718532610054
near_door,2021-05-12T17:29:39Z,2.01314986939318
near_window,2021-05-12T17:30:24Z,2.01199667893971
center,2021-05-12T17:31:09Z,1.94857088977823
near_door,2021-05-12T17:31:54Z,1.89552381469794
near_window,2021-05-12T17:32:39Z,1.87213054508626
center,2021-05-12T17:33:24Z,1.81331751773864
near_door,2021-05-12T17:34:14Z,1.78102802793117
near_window,2021-05-12T17:34:59Z,1.76109417256947
center,2021-05-12T17:35:44Z,1.70541141315031
near_door,2021-05-12T17:36:29Z,1.64673020144172
near_window,2021-05-12T17:37:14Z,1.66669689288037
center,2021-05-12T17:37:59Z,1.6209480679547
near_door,2021-05-12T17:39:04Z,1.56081719843764
near_window,2021-05-12T17:39:49Z,1.55070195852408
center,2021-05-12T17:40:34Z,1.50549673563779
near_door,2021-05-12T17:41:24Z,1.46218595014766
near_window,2021-05-12T17:42:09Z,1.4635204460212
center,2021-05-12T17:42:54Z,1.41684891162234
near_door,2021-05-12T17:43:39Z,1.38821679518901
near_window,2021-05-12T17:44:24Z,1.37554803968415
center,2021-05-12T17:45:14Z,1.33787154793274
near_door,2021-05-12T17:45:59Z,1.30426405884541
near_window,2021-05-12T17:46:44Z,1.29548331480539
center,2021-05-12T17:47:29Z,1.25610995200594
near_door,2021-05-12T17:48:29Z,1.21784028987891
near_window,2021-05-12T17:49:14Z,1.21184369952089
center,2021-05-12T17:49:59Z,1.17225611666921
near_door,2021-05-12T17:50:44Z,1.14825318008822
near_window,2021-05-12T17:51:39Z,1.14377223391339
center,2021-05-12T17:52:24Z,1.11833605756241
near_door,2021-05-12T17:53:09Z,1.07756236962511
near_window,2021-05-12T17:53:54Z,1.0805770828426
center,2021-05-12T17:54:39Z,1.04693675767833
near_door,2021-05-12T17:55:24Z,1.02853504309349
near_window,2021-05-12T17:56:09Z,1.01616291205404
center,2021-05-12T17:56:54Z,0.993082527835824
near_door,2021-05-12T17:57:39Z,0.972127297659681
near_window,2021-05-12T17:58:39Z,0.963115915528963
center,2021-05-12T17:59:24Z,0.925241700319018
near_door,2021-05-12T18:00:09Z,0.909904188732707
near_window,2021-05-12T18:00:54Z,0.907070623824875
center,2021-05-12T18:01:39Z,0.879756349560987
near_door,2021-05-12T18:02:24Z,0.862343095158437
near_window,2021-05-12T18:03:09Z,0.86343037779239
center,2021-05-12T18:03:59Z,0.833694403576222
center,2021-05-13T10:06:08Z,0.0383734040985937
near_door,2021-05-13T10:07:15Z,0.0376551271896785
near_window,2021-05-13T10:08:03Z,0.0278908572163699
center,2021-05-13T10:08:53Z,0.0304048227152976
near_door,2021-05-13T10:09:53Z,0.0348265038953991
near_window,2021-05-13T10:10:48Z,0.0291840821475005
center,2021-05-13T10:11:28Z,1.23999812173435
near_door,2021-05-13T10:12:18Z,0.0442464614823354
near_window,2021-05-13T10:13:03Z,0.0410488177339168
center,2021-05-13T10:13:53Z,0.401723870976418
near_door,2021-05-13T10:14:38Z,0.048938323480958
near_window,2021-05-13T10:15:23Z,0.0486022495720249
center,2021-05-13T10:16:08Z,0.052677968706386
near_door,2021-05-13T10:16:53Z,0.060931553294013
near_window,2021-05-13T10:17:38Z,0.0600732492719844
center,2021-05-13T10:18:28Z,0.0613615301347114
near_door,2021-05-13T10:19:13Z,0.0606070122715546
near_window,2021-05-13T10:20:13Z,0.0633664456115362
